log_id,noted_date,temp,out_in,noted_time
116267_51af6b74,11/9/2018,34,Out,12:22
115100_f59a02e0,11/9/2018,33,Out,12:22
111955_454409e1,11/9/2018,34,Out,12:22
100020_5dfcc16a,11/9/2018,33,Out,12:22
151249_9beeae80,11/9/2018,34,Out,12:21
110120_6d35aecd,11/9/2018,33,Out,12:21
91936_6de63139,11/9/2018,35,In,12:21
92743_8dc45a48,11/9/2018,34,Out,12:20
96555_aef25730,11/9/2018,33,Out,12:20
93049_c99bab9a,11/9/2018,34,Out,12:20
100841_f3bb8277,11/9/2018,33,Out,12:20
153994_e84adadb,11/9/2018,34,Out,12:20
110070_3de6c7be,11/9/2018,33,Out,12:20
114450_619b7d73,11/9/2018,34,Out,12:20
101720_d7a5f8f0,11/9/2018,33,Out,12:20
136522_3d7c61a5,11/9/2018,34,Out,12:20
116903_6c612de4,11/9/2018,33,Out,12:20
92871_1666ec0c,11/9/2018,35,In,12:20
124706_de2e0173,11/9/2018,34,In,12:20
109086_de0bc804,11/9/2018,34,Out,12:20
106142_3af871f1,11/9/2018,33,Out,12:19
112901_701ac007,11/9/2018,34,Out,12:19
125978_9f1b550b,11/9/2018,33,Out,12:19
86411_473d1810,11/9/2018,34,Out,12:19
152495_9546bbbe,11/9/2018,33,Out,12:19
94664_46a951a3,11/9/2018,34,Out,12:19
108219_c562d029,11/9/2018,33,Out,12:19
87481_fb01138a,11/9/2018,32,Out,12:19
114487_a6d6688d,11/9/2018,34,Out,12:19
126656_dc317d78,11/9/2018,33,Out,12:19
91834_afc7c556,11/9/2018,34,Out,12:19
102869_e1f45618,11/9/2018,34,Out,12:19
130805_46877daa,11/9/2018,33,Out,12:19
125608_8130f249,11/9/2018,34,Out,12:19
114636_dec92493,11/9/2018,33,Out,12:19
112676_479adfa6,11/9/2018,34,Out,12:18
95792_9d33b908,11/9/2018,34,Out,12:18
107137_2a8ab5d1,11/9/2018,34,Out,12:18
114854_6f34e9c6,11/9/2018,33,Out,12:18
88977_ca683a80,11/9/2018,34,Out,12:18
89912_b204e392,11/9/2018,33,Out,12:18
92852_5b5e3cc7,11/9/2018,34,Out,12:18
147497_ff42759a,11/9/2018,33,Out,12:18
112638_5ce43b17,11/9/2018,34,Out,12:18
126915_5490ba78,11/9/2018,33,Out,12:18
137243_0897a424,11/9/2018,34,Out,12:18
96551_7f5b9130,11/9/2018,35,In,12:18
156038_a49e4a8b,11/9/2018,33,Out,12:18
113280_02d3be92,11/9/2018,34,In,12:18
111737_1f6ea84f,11/9/2018,34,Out,12:18
125180_96071929,11/9/2018,34,Out,12:17
89645_7c1e5c0d,11/9/2018,33,Out,12:17
131308_d23aa755,11/9/2018,34,Out,12:17
94454_a0962269,11/9/2018,33,Out,12:17
107606_3c199bbb,11/9/2018,35,In,12:17
85727_ccd60b50,11/9/2018,34,Out,12:17
121090_e28f512c,11/9/2018,34,In,12:17
144152_c6fd7854,11/9/2018,33,Out,12:17
99198_807d5ab4,11/9/2018,34,Out,12:17
151457_00247ecc,11/9/2018,33,Out,12:17
122013_595d2867,11/9/2018,34,Out,12:17
140786_e195ec6c,11/9/2018,33,Out,12:17
93661_b5274605,11/9/2018,34,Out,12:17
123200_3c0ae90d,11/9/2018,33,Out,12:17
155438_53c6b7db,11/9/2018,34,Out,12:17
143135_13d26535,11/9/2018,35,In,12:17
100444_737a7035,11/9/2018,34,In,12:17
113122_4f64c73a,11/9/2018,35,In,12:16
121472_1b290f0f,11/9/2018,33,Out,12:16
94890_d6cbe1b7,11/9/2018,34,In,12:16
151022_b398d2ff,11/9/2018,34,Out,12:16
86201_bdcb0ee8,11/9/2018,35,In,12:16
113320_1f2e8d48,11/9/2018,34,In,12:16
117161_46a547f8,11/9/2018,33,Out,12:16
122451_25bf7d3f,11/9/2018,34,Out,12:16
145273_44f074c6,11/9/2018,35,In,12:16
150856_05f02391,11/9/2018,33,Out,12:16
126107_157bbb90,11/9/2018,34,Out,12:16
113071_5c185542,11/9/2018,33,Out,12:16
115302_6ff35102,11/9/2018,32,Out,12:16
126864_fde96269,11/9/2018,33,Out,12:16
93443_ccfd6294,11/9/2018,34,In,12:16
142476_67f49b72,11/9/2018,34,Out,12:16
156512_6b60b6f8,11/9/2018,35,In,12:16
122704_4d59a19b,11/9/2018,34,In,12:16
100515_904045a0,11/9/2018,33,Out,12:16
145208_6bc220be,11/9/2018,35,In,12:16
121766_d5e0987b,11/9/2018,34,Out,12:16
114728_cfb7963b,11/9/2018,33,Out,12:16
109708_e9e48308,11/9/2018,34,In,12:16
148318_97164a71,11/9/2018,35,In,12:16
97592_a8c3a43c,11/9/2018,34,Out,12:16
142637_f46defed,11/9/2018,34,In,12:16
131551_a43a7a29,11/9/2018,33,Out,12:16
106435_d7569d6b,11/9/2018,35,In,12:16
142320_59b3a963,11/9/2018,34,Out,12:15
145128_a8c76473,11/9/2018,34,In,12:15
108452_e350414c,11/9/2018,33,Out,12:15
102887_29cbba5c,11/9/2018,35,In,12:15
91576_7e136ad5,11/9/2018,34,Out,12:15
107804_ec08b5ca,11/9/2018,33,Out,12:15
94687_bf1b903b,11/9/2018,34,Out,12:15
152888_d78f78c3,11/9/2018,33,Out,12:15
128803_19bf51c0,11/9/2018,34,Out,12:15
155376_4d8bbe7d,11/9/2018,34,In,12:15
134452_2833ed3e,11/9/2018,33,Out,12:15
124469_289e6000,11/9/2018,35,In,12:15
146415_47f4ded0,11/9/2018,34,Out,12:15
155847_11a43104,11/9/2018,32,Out,12:15
111872_b75138e5,11/9/2018,34,Out,12:15
119361_d590b7f0,11/9/2018,33,Out,12:14
133965_1fee81f2,11/9/2018,34,In,12:14
147368_1c7bfde9,11/9/2018,35,In,12:14
138955_00fc4342,11/9/2018,34,Out,12:14
129546_3e15799c,11/9/2018,34,In,12:14
127370_5fdc31f7,11/9/2018,34,In,12:14
90536_a71a5534,11/9/2018,34,In,12:14
145475_5f7cd46e,11/9/2018,33,Out,12:14
151313_d1b0815e,11/9/2018,34,Out,12:14
140431_0016ac74,11/9/2018,34,In,12:14
94293_462b1d4c,11/9/2018,35,In,12:14
110256_a380aabd,11/9/2018,33,Out,12:14
90570_09dfab56,11/9/2018,34,Out,12:14
111600_647335b8,11/9/2018,34,In,12:14
93993_0bf8001c,11/9/2018,33,Out,12:14
104286_204f7da4,11/9/2018,35,In,12:14
110306_2a84bdf3,11/9/2018,34,Out,12:14
119161_c814fb4d,11/9/2018,33,Out,12:14
148183_589939ba,11/9/2018,34,In,12:14
122708_91aa1e10,11/9/2018,34,Out,12:14
114815_3ca8afb4,11/9/2018,35,In,12:14
105916_32bd984c,11/9/2018,34,In,12:14
146126_5bb86afd,11/9/2018,34,In,12:14
134678_d62fc4ae,11/9/2018,34,In,12:14
90019_878e4a91,11/9/2018,34,In,12:14
101824_4ebf9d87,11/9/2018,35,In,12:13
138178_9660cc54,11/9/2018,33,Out,12:13
147683_c1ce13f5,11/9/2018,34,Out,12:13
139106_29d08d94,11/9/2018,33,Out,12:13
153678_992aaf7e,11/9/2018,34,Out,12:13
95766_69b48bc7,11/9/2018,33,Out,12:13
97416_ab86a711,11/9/2018,34,Out,12:13
87401_7c7101f9,11/9/2018,33,Out,12:13
145998_e7f17436,11/9/2018,34,Out,12:13
89027_f15a4d9e,11/9/2018,33,Out,12:13
130099_afaaba26,11/9/2018,34,Out,12:13
87802_5d8b0e48,11/9/2018,33,Out,12:13
99452_146172a7,11/9/2018,34,In,12:13
116827_b52a7db5,11/9/2018,35,In,12:13
144275_c358b1c2,11/9/2018,34,Out,12:13
112798_cc3a7562,11/9/2018,33,Out,12:13
135153_3c8108b2,11/9/2018,34,Out,12:13
132326_979c8879,11/9/2018,34,In,12:13
124944_637e9ea5,11/9/2018,35,In,12:13
137777_bc44ea11,11/9/2018,33,Out,12:13
148213_8b1d97a8,11/9/2018,34,Out,12:13
120431_4bcd4610,11/9/2018,34,Out,12:13
127559_114f51c5,11/9/2018,34,In,12:12
151671_b7139273,11/9/2018,34,In,12:12
121150_e13b3072,11/9/2018,35,In,12:12
129773_ee0672ed,11/9/2018,33,Out,12:12
140896_a51876b3,11/9/2018,32,Out,12:12
122463_dfe12d53,11/9/2018,34,In,12:12
146864_5951856b,11/9/2018,33,Out,12:12
140157_3b791e6b,11/9/2018,35,In,12:12
103411_87ebce4c,11/9/2018,34,Out,12:12
136251_add42b88,11/9/2018,34,In,12:12
92616_1b1520fa,11/9/2018,35,In,12:12
133272_87efdb91,11/9/2018,33,Out,12:12
119742_48362878,11/9/2018,34,In,12:12
102430_1acf7390,11/9/2018,33,Out,12:12
96919_ccdb0b8d,11/9/2018,35,In,12:12
128470_cba0c15c,11/9/2018,34,Out,12:12
87847_4d7cdd9e,11/9/2018,33,Out,12:12
95557_9003e279,11/9/2018,34,Out,12:12
87927_4b10fbc0,11/9/2018,33,Out,12:11
85906_3775babf,11/9/2018,34,Out,12:11
136914_e47f5571,11/9/2018,33,Out,12:11
86829_bbae0ba7,11/9/2018,34,Out,12:11
135713_6f39d811,11/9/2018,33,Out,12:11
129389_d4eea131,11/9/2018,34,Out,12:11
96692_6cd3ead9,11/9/2018,33,Out,12:11
144981_631f3530,11/9/2018,34,Out,12:11
121589_c0647df7,11/9/2018,33,Out,12:11
85973_99f19a3e,11/9/2018,34,Out,12:11
93407_51c2ce76,11/9/2018,34,Out,12:11
150878_50ee827d,11/9/2018,34,In,12:11
107109_532816a0,11/9/2018,33,Out,12:11
120600_1548dcef,11/9/2018,34,Out,12:11
142894_4a01b129,11/9/2018,32,Out,12:10
151877_25c2570e,11/9/2018,35,In,12:10
105869_dcc17974,11/9/2018,34,Out,12:10
120265_35835dbb,11/9/2018,33,Out,12:10
112212_65c8e3f7,11/9/2018,34,Out,12:10
86799_284227a7,11/9/2018,33,Out,12:10
99545_16270930,11/9/2018,34,Out,12:10
146124_ff703f6b,11/9/2018,33,Out,12:10
125192_95a2460e,11/9/2018,34,In,12:10
128493_cd1c42fd,11/9/2018,34,Out,12:10
120789_dc3e38c8,11/9/2018,35,In,12:10
142020_eafaeaa2,11/9/2018,33,Out,12:10
88174_43d2f75e,11/9/2018,33,Out,12:10
142155_af1df14d,11/9/2018,34,Out,12:10
117276_5f345b2d,11/9/2018,33,Out,12:09
154274_7f4fcd65,11/9/2018,34,Out,12:09
148993_c8d35499,11/9/2018,33,Out,12:09
115729_932bfea3,11/9/2018,34,Out,12:09
107372_548e1840,11/9/2018,33,Out,12:09
130896_563061d4,11/9/2018,34,Out,12:09
150176_833adf8b,11/9/2018,33,Out,12:09
96811_7abf7a8f,11/9/2018,34,Out,12:09
107533_c6499007,11/9/2018,33,Out,12:09
145106_ead11421,11/9/2018,34,Out,12:09
153285_ee4beadb,11/9/2018,33,Out,12:08
100495_e299de68,11/9/2018,34,Out,12:08
90166_510fcb4c,11/9/2018,33,Out,12:08
121101_485d4511,11/9/2018,34,Out,12:08
118394_ea2ffb5e,11/9/2018,33,Out,12:08
112822_7b467650,11/9/2018,34,Out,12:08
96378_fe6711e4,11/9/2018,34,In,12:08
88457_4fbe1c27,11/9/2018,33,Out,12:08
107006_1ca1514a,11/9/2018,34,Out,12:08
96141_5acf2b0e,11/9/2018,34,In,12:08
136429_57a1bf72,11/9/2018,33,Out,12:08
127974_c6fe3596,11/9/2018,34,In,12:08
146454_2b56d47f,11/9/2018,34,Out,12:08
144563_178dbaca,11/9/2018,34,In,12:08
92692_bb1d3910,11/9/2018,34,In,12:08
134841_da192eb0,11/9/2018,34,In,12:08
93915_2d3d6861,11/9/2018,34,In,12:08
101715_0d7236a5,11/9/2018,34,In,12:08
121397_99f6a8f1,11/9/2018,34,In,12:07
110847_6649ada7,11/9/2018,33,Out,12:07
137096_d7ad0688,11/9/2018,34,In,12:07
149758_488d8016,11/9/2018,34,Out,12:07
149109_7d3e46de,11/9/2018,34,In,12:07
144913_2b8ac134,11/9/2018,34,In,12:07
130539_4ff4a002,11/9/2018,34,In,12:07
141503_c2bb8557,11/9/2018,33,Out,12:07
123186_a0383c31,11/9/2018,34,Out,12:07
143144_5231d3e7,11/9/2018,33,Out,12:07
128293_b053d119,11/9/2018,34,Out,12:07
100412_374610fb,11/9/2018,33,Out,12:07
119040_53201efc,11/9/2018,33,Out,12:07
116312_abd7d4d8,11/9/2018,34,Out,12:07
106998_32c70df0,11/9/2018,33,Out,12:07
113368_df5478ac,11/9/2018,34,In,12:07
146781_07ff495b,11/9/2018,35,In,12:07
146271_3528ed8f,11/9/2018,33,Out,12:07
153648_ae3a55b7,11/9/2018,34,Out,12:07
106008_5508dc36,11/9/2018,34,Out,12:07
123501_b684b8f5,11/9/2018,33,Out,12:07
95942_9db51a16,11/9/2018,34,Out,12:06
112713_17573e3c,11/9/2018,34,Out,12:06
111349_00eb88ea,11/9/2018,34,In,12:06
100068_98e626aa,11/9/2018,35,In,12:06
143272_d7fb87b4,11/9/2018,34,In,12:06
136599_76359014,11/9/2018,35,In,12:06
152348_48a75d9a,11/9/2018,33,Out,12:06
99937_46f908e6,11/9/2018,34,Out,12:06
126503_9271e9b8,11/9/2018,34,In,12:06
149935_f75c2cb4,11/9/2018,35,In,12:06
102228_e9d70c5f,11/9/2018,33,Out,12:06
131047_4734502b,11/9/2018,34,Out,12:06
140370_d7a67a25,11/9/2018,33,Out,12:06
101286_56b9c663,11/9/2018,34,In,12:06
107095_1d31d459,11/9/2018,35,In,12:06
97460_b600c77d,11/9/2018,34,Out,12:06
114477_98a789e5,11/9/2018,34,In,12:06
150537_f9915b5b,11/9/2018,35,In,12:06
149879_477f4ed8,11/9/2018,33,Out,12:06
125970_94ea2a68,11/9/2018,34,In,12:06
148619_d01e8333,11/9/2018,35,In,12:05
117564_0a15a97e,11/9/2018,34,Out,12:05
133491_1189ca71,11/9/2018,33,Out,12:05
129055_4bb5f2b3,11/9/2018,34,Out,12:05
97873_fb7f41a5,11/9/2018,35,In,12:05
123418_e2066524,11/9/2018,34,In,12:05
99644_4b1f042d,11/9/2018,33,Out,12:05
96198_e6264432,11/9/2018,35,In,12:05
98752_4dc4fbe8,11/9/2018,34,Out,12:05
86613_9952651d,11/9/2018,34,In,12:05
155309_b501611c,11/9/2018,33,Out,12:05
111651_21c4034e,11/9/2018,34,Out,12:05
149305_80297ee4,11/9/2018,33,Out,12:05
93071_cc574865,11/9/2018,35,In,12:05
102169_85ad63c2,11/9/2018,34,Out,12:05
149825_23a78a76,11/9/2018,33,Out,12:05
144839_346d783f,11/9/2018,34,In,12:05
113681_3accb1d8,11/9/2018,34,Out,12:05
107478_2b6fd2d7,11/9/2018,35,In,12:05
139662_122e0578,11/9/2018,34,In,12:05
98611_6c7caaa6,11/9/2018,35,In,12:05
101238_4c01a85e,11/9/2018,34,In,12:05
147990_037b57db,11/9/2018,35,In,12:05
112414_9e25811b,11/9/2018,34,In,12:05
117124_bba6e3cd,11/9/2018,35,In,12:04
113223_b954a1f8,11/9/2018,33,Out,12:04
91501_b1889df2,11/9/2018,34,In,12:04
119160_437cca30,11/9/2018,35,In,12:04
92203_7e39d9ea,11/9/2018,34,Out,12:04
102508_f8da599c,11/9/2018,34,In,12:04
110145_578af8f1,11/9/2018,33,Out,12:04
143879_308e098c,11/9/2018,34,Out,12:04
91525_b5b33464,11/9/2018,35,In,12:04
130541_137e8a61,11/9/2018,34,In,12:04
111448_b8142194,11/9/2018,35,In,12:04
88220_e62d5826,11/9/2018,34,In,12:04
127065_3c0b3e83,11/9/2018,33,Out,12:04
125017_9bc07ef3,11/9/2018,35,In,12:04
98322_d05a295a,11/9/2018,33,Out,12:04
127435_a50e87cc,11/9/2018,34,In,12:04
99335_d3c56c3c,11/9/2018,34,Out,12:04
95193_6300e22c,11/9/2018,35,In,12:04
150975_c09821cb,11/9/2018,33,Out,12:04
101566_8104016d,11/9/2018,34,In,12:04
148790_945a6b37,11/9/2018,34,Out,12:04
86988_de09dc60,11/9/2018,33,Out,12:04
108766_fd9465ad,11/9/2018,34,Out,12:04
129695_5be4c8eb,11/9/2018,35,In,12:04
99514_e6bd42b5,11/9/2018,34,In,12:04
126893_3532ae75,11/9/2018,33,Out,12:04
117468_3023a317,11/9/2018,34,Out,12:03
124563_766470d3,11/9/2018,35,In,12:03
146925_02b9ae2c,11/9/2018,33,Out,12:03
117678_1442e0b3,11/9/2018,34,In,12:03
101970_82ef969c,11/9/2018,34,Out,12:03
100421_0f8d1705,11/9/2018,34,Out,12:03
86457_23786709,11/9/2018,33,Out,12:03
86219_fb302d20,11/9/2018,34,Out,12:03
97716_de383130,11/9/2018,32,Out,12:03
125558_f83f1968,11/9/2018,33,Out,12:03
132305_9f7cc3c0,11/9/2018,34,Out,12:03
91243_bca42ce4,11/9/2018,35,In,12:03
94343_e11bbbfd,11/9/2018,34,In,12:03
116204_f0ff56fd,11/9/2018,35,In,12:03
86547_82c8668e,11/9/2018,34,In,12:03
111440_cbe4ec81,11/9/2018,33,Out,12:03
108083_5e1a8d83,11/9/2018,35,In,12:03
116375_cdbab927,11/9/2018,34,Out,12:03
124048_15871531,11/9/2018,34,In,12:03
112256_aca78ddf,11/9/2018,35,In,12:03
122599_4434357a,11/9/2018,34,In,12:03
88312_890cf7d9,11/9/2018,34,In,12:03
135645_8906522c,11/9/2018,35,In,12:02
151346_5a6d45e9,11/9/2018,34,In,12:02
125805_c3bb82b8,11/9/2018,33,Out,12:02
101676_12cfd7bc,11/9/2018,34,Out,12:02
156613_e2dcfd76,11/9/2018,35,In,12:02
87546_7d7311c0,11/9/2018,33,Out,12:02
128321_5e74454e,11/9/2018,34,Out,12:02
92116_9b20dacd,11/9/2018,34,In,12:02
136138_65476eab,11/9/2018,33,Out,12:02
124440_a4ac7ea6,11/9/2018,35,In,12:02
121247_eaab2232,11/9/2018,34,In,12:02
141987_c032df98,11/9/2018,34,Out,12:02
133286_c4189c73,11/9/2018,33,Out,12:02
92655_2d9a43c6,11/9/2018,35,In,12:02
150374_afe0cdc2,11/9/2018,34,Out,12:02
135702_3328782b,11/9/2018,34,In,12:02
88152_46b10107,11/9/2018,35,In,12:02
90288_96707db0,11/9/2018,34,In,12:02
116706_2658b250,11/9/2018,33,Out,12:02
116624_9882c41d,11/9/2018,34,Out,12:02
136635_34f7dbef,11/9/2018,33,Out,12:02
100845_e0063adf,11/9/2018,35,In,12:02
114960_4c2fba0a,11/9/2018,34,Out,12:02
113385_d5539177,11/9/2018,34,In,12:02
98808_937af9fc,11/9/2018,33,Out,12:02
93975_c60d7541,11/9/2018,35,In,12:02
89956_1344f8fd,11/9/2018,34,Out,12:02
119272_6c1bb027,11/9/2018,34,In,12:02
128244_02961117,11/9/2018,35,In,12:01
103105_c10abc39,11/9/2018,33,Out,12:01
95341_ae9f7833,11/9/2018,34,In,12:01
126001_4d22fcf7,11/9/2018,34,Out,12:01
98989_936728b3,11/9/2018,33,Out,12:01
113540_2a186af5,11/9/2018,33,Out,12:01
122241_8c1f863f,11/9/2018,34,Out,12:01
125275_70c55d83,11/9/2018,35,In,12:01
98579_6d2d060a,11/9/2018,34,In,12:01
87631_ac72ca2d,11/9/2018,33,Out,12:01
107390_5ab45669,11/9/2018,34,Out,12:01
104697_1be1f46d,11/9/2018,33,Out,12:01
125037_385b408a,11/9/2018,32,Out,12:01
115342_a308cba2,11/9/2018,34,Out,12:01
123332_85098365,11/9/2018,33,Out,12:01
94197_6c0aa0db,11/9/2018,34,Out,12:01
151829_1db608ba,11/9/2018,33,Out,12:00
146254_6825086d,11/9/2018,34,Out,12:00
98282_aff9a2fc,11/9/2018,33,Out,12:00
109633_1ce06a1c,11/9/2018,34,Out,12:00
98410_210a8ee0,11/9/2018,33,Out,12:00
100097_eea4318c,11/9/2018,34,Out,12:00
142099_844eeee7,11/9/2018,33,Out,12:00
120886_3741958e,11/9/2018,34,Out,12:00
149842_21db0c5d,11/9/2018,33,Out,12:00
123507_6467ed45,11/9/2018,34,Out,12:00
93732_0140c627,11/9/2018,35,In,12:00
135001_85282060,11/9/2018,33,Out,12:00
134210_34c324c7,11/9/2018,35,In,12:00
121904_34c29087,11/9/2018,34,Out,12:00
133775_652f805e,11/9/2018,33,Out,12:00
103072_a6dc7b26,11/9/2018,34,Out,12:00
88172_8362fbc3,11/9/2018,33,Out,12:00
94292_c470ce36,11/9/2018,34,Out,11:59
124729_456eb2bd,11/9/2018,33,Out,11:59
126858_7c2cb7bb,11/9/2018,35,In,11:59
94485_e2737627,11/9/2018,34,In,11:59
155573_38af3e5f,11/9/2018,34,Out,11:59
128449_cfeaa71a,11/9/2018,33,Out,11:59
127415_f5ce998f,11/9/2018,34,Out,11:59
119854_08e70f2e,11/9/2018,33,Out,11:59
155093_85634806,11/9/2018,34,Out,11:59
140633_e7485fd6,11/9/2018,33,Out,11:59
131831_8ed2aa23,11/9/2018,35,In,11:59
130826_ac3d02e4,11/9/2018,34,In,11:59
143554_699e5051,11/9/2018,34,Out,11:58
117172_28417b9f,11/9/2018,34,Out,11:58
121277_42e5226a,11/9/2018,34,Out,11:58
91398_ef4694c7,11/9/2018,34,Out,11:58
95007_d1563ac3,11/9/2018,34,Out,11:58
149408_64f902b7,11/9/2018,34,Out,11:58
92807_c33cdf42,11/9/2018,34,Out,11:58
118407_332b1058,11/9/2018,33,Out,11:58
135880_31dfd9c5,11/9/2018,34,Out,11:58
129968_42df6571,11/9/2018,33,Out,11:58
92579_89b074c0,11/9/2018,34,Out,11:57
135239_5a280a06,11/9/2018,33,Out,11:57
122980_1f798286,11/9/2018,34,Out,11:56
88461_f147b074,11/9/2018,33,Out,11:56
122283_3ab0cff2,11/9/2018,34,Out,11:55
150387_e2c65e4e,11/9/2018,33,Out,11:55
145405_e5a3429b,11/9/2018,34,Out,11:55
85904_67a53100,11/9/2018,35,In,11:55
154747_8ce359fa,11/9/2018,33,Out,11:55
127511_54bc9488,11/9/2018,34,Out,11:54
120760_43fe8a96,11/9/2018,35,In,11:54
116589_ac65ba13,11/9/2018,35,Out,11:54
88325_4774af2d,11/9/2018,34,In,11:54
151405_a3bc3564,11/9/2018,34,Out,11:54
154740_d63c2a02,11/9/2018,33,Out,11:54
93883_f02128ee,11/9/2018,34,Out,11:54
101063_6c02bd95,11/9/2018,33,Out,11:54
119180_ecc801c9,11/9/2018,34,Out,11:54
97956_8fb1ce4e,11/9/2018,33,Out,11:54
106428_7cd960d2,11/9/2018,35,In,11:54
104643_1746d487,11/9/2018,34,Out,11:54
119018_5c846d17,11/9/2018,33,Out,11:54
145792_fb4210f5,11/9/2018,34,Out,11:53
124865_0c5dee4a,11/9/2018,33,Out,11:53
148008_0b048d31,11/9/2018,34,Out,11:53
99384_f35d664d,11/9/2018,33,Out,11:53
93906_c220a331,11/9/2018,34,Out,11:53
93391_0ffb217b,11/9/2018,33,Out,11:53
105041_f4e3758f,11/9/2018,35,In,11:53
94123_4ad41a0e,11/9/2018,34,Out,11:53
133377_0e2da9a4,11/9/2018,34,Out,11:53
139973_b06d09f8,11/9/2018,35,In,11:53
104740_6cf2ebd2,11/9/2018,34,Out,11:53
94060_da8c00f6,11/9/2018,34,Out,11:53
120250_114dafea,11/9/2018,33,Out,11:53
98742_083aed79,11/9/2018,34,Out,11:52
154166_eef21d49,11/9/2018,33,Out,11:52
150071_88e9522d,11/9/2018,34,Out,11:52
122856_de8832df,11/9/2018,33,Out,11:52
88148_94b84c28,11/9/2018,34,Out,11:52
146496_1c55c603,11/9/2018,33,Out,11:52
149740_e001c1bf,11/9/2018,35,In,11:51
88357_4365ce0c,11/9/2018,35,In,11:51
125149_d333dbb8,11/9/2018,35,In,11:51
144154_809d1a89,11/9/2018,34,Out,11:51
109926_d4de0e67,11/9/2018,33,Out,11:51
151649_fc836114,11/9/2018,35,In,11:51
92349_89879669,11/9/2018,35,In,11:51
106328_73b82014,11/9/2018,35,In,11:51
100638_dd6956bb,11/9/2018,34,Out,11:51
117497_db25a69a,11/9/2018,35,In,11:50
132675_7c52e91e,11/9/2018,35,In,11:50
134055_f6fc2dae,11/9/2018,35,In,11:50
154519_1cdf3c4b,11/9/2018,34,In,11:50
134559_591cab99,11/9/2018,34,Out,11:50
110968_5c7c1df3,11/9/2018,34,Out,11:50
124336_849a9599,11/9/2018,34,Out,11:49
112945_48fbc92f,11/9/2018,34,Out,11:49
136189_828ceeea,11/9/2018,33,Out,11:49
113106_4fcc7ec6,11/9/2018,34,Out,11:49
113999_5a86c4cf,11/9/2018,35,Out,11:49
133847_64187773,11/9/2018,35,In,11:49
103695_1b12556f,11/9/2018,34,In,11:49
102386_168d50a0,11/9/2018,35,In,11:49
105274_e5a05de1,11/9/2018,34,In,11:49
147506_32598438,11/9/2018,34,Out,11:49
142911_451ccd72,11/9/2018,33,Out,11:49
123660_617a5f91,11/9/2018,34,Out,11:48
141001_b4801284,11/9/2018,33,Out,11:48
111684_6eaf23fa,11/9/2018,34,Out,11:48
145042_1e1e6e05,11/9/2018,33,Out,11:48
131105_66119dd5,11/9/2018,34,Out,11:47
133999_3c63bd42,11/9/2018,35,Out,11:47
152459_1ca6f512,11/9/2018,34,Out,11:47
144526_397b0d38,11/9/2018,33,Out,11:47
94561_dd1c5e9e,11/9/2018,34,Out,11:46
108424_6feeda78,11/9/2018,33,Out,11:46
88378_d9886c34,11/9/2018,34,Out,11:46
156105_87e9beda,11/9/2018,33,Out,11:46
98559_899b58ed,11/9/2018,34,Out,11:46
145984_5f83b08c,11/9/2018,34,Out,11:46
130617_53e1e0a5,11/9/2018,34,Out,11:46
97020_9b2c0b99,11/9/2018,34,Out,11:45
132051_6d4b2c67,11/9/2018,34,Out,11:45
98278_879af602,11/9/2018,33,Out,11:45
147112_5120e570,11/9/2018,34,Out,11:44
96359_2e700ac3,11/9/2018,33,Out,11:44
155253_b6f67c90,11/9/2018,34,Out,11:43
108532_8fc11e15,11/9/2018,33,Out,11:43
140619_1c704c8d,11/9/2018,35,In,11:41
147212_bf4223f2,11/9/2018,35,In,11:41
116850_50aa21e5,11/9/2018,35,In,11:41
119125_f979f4bc,11/9/2018,34,In,11:41
88897_2917b045,11/9/2018,35,In,11:41
129993_6902fb5c,11/9/2018,34,Out,11:41
148052_7fceac3d,11/9/2018,33,Out,11:41
112429_b5372507,11/9/2018,35,In,11:41
98717_f906572b,11/9/2018,35,In,11:40
116595_f7616300,11/9/2018,35,In,11:40
108196_87bf7b67,11/9/2018,35,In,11:40
154521_939770e1,11/9/2018,35,In,11:40
149368_dc8e0ba1,11/9/2018,35,In,11:40
151625_0d0d2fa9,11/9/2018,35,In,11:40
94374_8a0afaa0,11/9/2018,34,In,11:40
139166_2674da30,11/9/2018,34,Out,11:39
98198_d6c13985,11/9/2018,33,Out,11:39
108067_2f38343f,11/9/2018,35,In,11:39
116256_cc597bdf,11/9/2018,35,In,11:39
92460_eb8c484a,11/9/2018,35,In,11:39
148032_65c7bd79,11/9/2018,35,In,11:38
95282_382d44d3,11/9/2018,35,In,11:38
93058_f1f44fb5,11/9/2018,35,In,11:37
154275_e62db5b3,11/9/2018,35,In,11:36
86941_721a0aac,11/9/2018,34,Out,11:36
135140_737f4681,11/9/2018,35,Out,11:36
100240_fdf5224d,11/9/2018,34,Out,11:36
155151_544c0c9b,11/9/2018,33,Out,11:36
145634_975c62a3,11/9/2018,34,Out,11:34
95736_261cdcfb,11/9/2018,34,Out,11:34
142070_ec77097f,11/9/2018,34,Out,11:34
156043_f92535fe,11/9/2018,35,Out,11:34
111532_51545a65,11/9/2018,34,Out,11:33
86728_01d911a0,11/9/2018,34,Out,11:33
135297_f1e98445,11/9/2018,33,Out,11:33
98958_9960441f,11/9/2018,34,Out,11:33
143278_43984f70,11/9/2018,34,Out,11:33
114387_0f7b8695,11/9/2018,34,Out,11:32
140584_df12a323,11/9/2018,34,Out,11:31
99603_7388b4a6,11/9/2018,35,In,11:30
